time,level
6.389999999999908,0.0,0.0
6.399999999999908,0.0,0.0
6.409999999999908,0.0,0.0
6.419999999999908,0.0,0.0
6.429999999999907,0.0,0.0
6.439999999999907,0.0,0.0
6.449999999999907,0.0,0.0
6.459999999999907,0.0,0.0
6.4699999999999065,0.0,0.0
6.479999999999906,0.0,0.0
6.489999999999906,0.0,0.0
6.499999999999906,0.0,0.0
6.509999999999906,0.0,0.0
6.519999999999905,0.0,0.0
6.529999999999905,0.0,0.0
6.539999999999905,0.0,0.0
6.549999999999905,0.0,0.0
6.559999999999905,0.0,0.0
6.569999999999904,0.0,0.0
6.579999999999904,0.0,0.0
6.589999999999904,0.0,0.0
6.599999999999904,0.0,0.0
6.6099999999999035,0.0,0.0
6.619999999999903,0.0,0.0
6.629999999999903,0.0,0.0
6.639999999999903,0.0,0.0
6.649999999999903,0.0,0.0
6.659999999999902,0.0,0.0
6.669999999999902,0.0,0.0
6.679999999999902,0.0,0.0
6.689999999999902,0.0,0.0
6.699999999999902,0.0,0.0
6.709999999999901,0.0,0.0
6.719999999999901,0.0,0.0
6.729999999999901,0.0,0.0
6.739999999999901,0.0,0.0
6.7499999999999005,0.0,0.0
6.7599999999999,0.0,0.0
6.7699999999999,0.0,0.0
6.7799999999999,0.0,0.0
6.7899999999999,0.0,0.0
6.7999999999998995,0.0,0.0
6.809999999999899,0.0,0.0
6.819999999999899,0.0,0.0
6.829999999999899,0.0,0.0
6.839999999999899,0.0,0.0
6.849999999999898,0.0,0.0
6.859999999999898,0.0,0.0
6.869999999999898,0.0,0.0
6.879999999999898,0.0,0.0
6.8899999999998975,0.0,0.0
6.899999999999897,0.0,0.0
6.909999999999897,0.0,0.0
6.919999999999897,0.0,0.0
6.929999999999897,0.0,0.0
6.9399999999998965,0.0,0.0
6.949999999999896,0.0,0.0
6.959999999999896,0.0,0.0
6.969999999999896,0.0,0.0
6.979999999999896,0.0,0.0
6.989999999999895,0.0,0.0
6.999999999999895,0.0,0.0
7.009999999999895,0.0,0.0
7.019999999999895,0.0,0.0
7.0299999999998946,0.0,0.0
7.039999999999894,0.0,0.0
7.049999999999894,0.0,0.0
7.059999999999894,0.0,0.0
7.069999999999894,0.0,0.0
7.0799999999998935,0.0,0.0
7.089999999999893,0.0,0.0
7.099999999999893,0.0,0.0
7.109999999999893,0.0,0.0
7.119999999999893,0.0,0.0
7.129999999999892,0.0,0.0
7.139999999999892,0.0,0.0
7.149999999999892,0.0,0.0
7.159999999999892,0.0,0.0
7.169999999999892,0.0,0.0
7.179999999999891,0.0,0.0
7.189999999999891,0.0,0.0
7.199999999999891,0.0,0.0
7.209999999999891,0.0,0.0
7.2199999999998905,0.0,0.0
7.22999999999989,0.0,0.0
7.23999999999989,0.0,0.0
7.24999999999989,0.0,0.0
7.25999999999989,0.0,0.0
7.269999999999889,0.0,0.0
7.279999999999889,0.0,0.0
7.289999999999889,0.0,0.0
7.299999999999889,0.0,0.0
7.309999999999889,0.0,0.0
7.319999999999888,0.0,0.0
7.329999999999888,0.0,0.0
7.339999999999888,0.0,0.0
7.349999999999888,0.0,0.0
7.3599999999998875,0.0,0.0
7.369999999999887,0.0,0.0
7.379999999999887,0.0,0.0
7.389999999999887,0.0,0.0
7.399999999999887,0.0,0.0
7.4099999999998865,0.0,0.0
7.419999999999886,0.0,0.0
7.429999999999886,0.0,0.0
7.439999999999886,0.0,0.0
7.449999999999886,0.0,0.0
7.459999999999885,0.0,0.0
7.469999999999885,0.0,0.0
7.479999999999885,0.0,0.0
7.489999999999885,0.0,0.0
7.4999999999998845,0.0,0.0
7.509999999999884,0.0,0.0
7.519999999999884,0.0,0.0
7.529999999999884,0.0,0.0
7.539999999999884,0.0,0.0
7.5499999999998835,0.0,0.0
7.559999999999883,0.0,0.0
7.569999999999883,0.0,0.0
7.579999999999883,0.0,0.0
7.589999999999883,0.0,0.0
7.599999999999882,0.0,0.0
7.609999999999882,0.0,0.0
7.619999999999882,0.0,0.0
7.629999999999882,0.0,0.0
7.6399999999998816,0.0,0.0
7.649999999999881,0.0,0.0
7.659999999999881,0.0,0.0
7.669999999999881,0.0,0.0
7.679999999999881,0.0,0.0
7.6899999999998805,0.0,0.0
7.69999999999988,0.0,0.0
7.70999999999988,0.0,0.0
7.71999999999988,0.0,0.0
7.72999999999988,0.0,0.0
7.739999999999879,0.0,0.0
7.749999999999879,0.0,0.0
7.759999999999879,0.0,0.0
7.769999999999879,0.0,0.0
7.779999999999879,0.0,0.0
7.789999999999878,0.0,0.0
7.799999999999878,0.0,0.0
7.809999999999878,0.0,0.0
7.819999999999878,0.0,0.0
7.8299999999998775,0.0,0.0
7.839999999999877,0.0,0.0
7.849999999999877,0.0,0.0
7.859999999999877,0.0,0.0
7.869999999999877,0.0,0.0
7.879999999999876,0.0,0.0
7.889999999999876,0.0,0.0
7.899999999999876,0.0,0.0
7.909999999999876,0.0,0.0
7.919999999999876,0.0,0.0
7.929999999999875,0.0,0.0
7.939999999999875,0.0,0.0
7.949999999999875,0.0,0.0
7.959999999999875,0.0,0.0
7.9699999999998745,0.0,0.0
7.979999999999874,0.0,0.0
7.989999999999874,0.0,0.0
7.999999999999874,0.0,0.0
8.009999999999874,0.0,0.0
8.019999999999873,0.0,0.0
8.029999999999873,0.0,0.0
8.039999999999873,0.0,0.0
8.049999999999873,0.0,0.0
8.059999999999873,0.0,0.0
8.069999999999872,0.0,0.0
8.079999999999872,0.0,0.0
8.089999999999872,0.0,0.0
8.099999999999872,0.0,0.0
8.109999999999872,0.0,0.0
8.119999999999871,0.0,0.0
8.129999999999871,0.0,0.0
8.139999999999871,0.0,0.0
8.14999999999987,0.0,0.0
8.15999999999987,0.0,0.0
8.16999999999987,0.0,0.0
8.17999999999987,0.0,0.0
8.18999999999987,0.0,0.0
8.19999999999987,0.0,0.0
8.20999999999987,0.0,0.0
8.21999999999987,0.0,0.0
8.229999999999869,0.0,0.0
8.239999999999869,0.0,0.0
8.249999999999869,0.0,0.0
8.259999999999868,0.0,0.0
8.269999999999868,0.0,0.0
8.279999999999868,0.0,0.0
8.289999999999868,0.0,0.0
8.299999999999867,0.0,0.0
8.309999999999867,0.0,0.0
8.319999999999867,0.0,0.0
8.329999999999867,0.0,0.0
8.339999999999867,0.0,0.0
8.349999999999866,0.0,0.0
8.359999999999866,0.0,0.0
8.369999999999866,0.0,0.0
8.379999999999866,0.0,0.0
8.389999999999866,0.0,0.0
8.399999999999865,0.0,0.0
8.409999999999865,0.0,0.0
8.419999999999865,0.0,0.0
8.429999999999865,0.0,0.0
8.439999999999864,0.0,0.0
8.449999999999864,0.0,0.0
8.459999999999864,0.0,0.0
8.469999999999864,0.0,0.0
8.479999999999864,0.0,0.0
8.489999999999863,0.0,0.0
8.499999999999863,0.0,0.0
8.509999999999863,0.0,0.0
8.519999999999863,0.0,0.0
8.529999999999863,0.0,0.0
8.539999999999862,0.0,0.0
8.549999999999862,0.0,0.0
8.559999999999862,0.0,0.0
8.569999999999862,0.0,0.0
